"candidate_id","issue_id","source_group_id","revision","year","title_guess","context","source_url","ocr_text_url","status"
"sim_good-housekeeping_good-housekeeping_1889-07-06_9_5-1810","sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","good-housekeeping-early","rev2","1889","For the pastry, take one quart of flour, make into a pile on the","fuls of vermicelli slightly crushed. Boil twenty minutes longer. Chicken Pie. For the pastry, take one quart of flour, make into a pile on the pastry board, make a hole in the center, into this put the yolks of four eggs, a gill of muscatel wine, one-quarter of a pound of butter, and twice its bulk in lard, sprinkle round on the flour, two table- spoonfuls of powdered sugar, and a little cinnamon and a teaspoonful of salt. Make all into a stiff paste with a little warm water, work until it is a smooth ball. Lay aside while the chicken is being pre- pared. It should be a young chicken, if old, cut up and stew until tender. In a spoonful of lard, fry one minced onion, a clove of pounded garlic and a cup of tomatoes, half a cup of large raisins, three dozen almonds blanched and split, tablespoonful of olive oil, ditto vinegar, one tablespoonful of flour mixed smooth with a little water. When the chicken is tender, add to the tomatoes, etc., and cook for a few moments. Line an oval pudding dish with the paste","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-06_9_5-1811","sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","good-housekeeping-early","rev2","1889","pastry board, make a hole in the center, into this put the yolks of","Chicken Pie. For the pastry, take one quart of flour, make into a pile on the pastry board, make a hole in the center, into this put the yolks of four eggs, a gill of muscatel wine, one-quarter of a pound of butter, and twice its bulk in lard, sprinkle round on the flour, two table- spoonfuls of powdered sugar, and a little cinnamon and a teaspoonful of salt. Make all into a stiff paste with a little warm water, work until it is a smooth ball. Lay aside while the chicken is being pre- pared. It should be a young chicken, if old, cut up and stew until tender. In a spoonful of lard, fry one minced onion, a clove of pounded garlic and a cup of tomatoes, half a cup of large raisins, three dozen almonds blanched and split, tablespoonful of olive oil, ditto vinegar, one tablespoonful of flour mixed smooth with a little water. When the chicken is tender, add to the tomatoes, etc., and cook for a few moments. Line an oval pudding dish with the paste rolled one-quarter of an inch thick, fill with chicken and sauce, add","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-06_9_5-1815","sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","good-housekeeping-early","rev2","1889","of salt. Make all into a stiff paste with a little warm water, work","four eggs, a gill of muscatel wine, one-quarter of a pound of butter, and twice its bulk in lard, sprinkle round on the flour, two table- spoonfuls of powdered sugar, and a little cinnamon and a teaspoonful of salt. Make all into a stiff paste with a little warm water, work until it is a smooth ball. Lay aside while the chicken is being pre- pared. It should be a young chicken, if old, cut up and stew until tender. In a spoonful of lard, fry one minced onion, a clove of pounded garlic and a cup of tomatoes, half a cup of large raisins, three dozen almonds blanched and split, tablespoonful of olive oil, ditto vinegar, one tablespoonful of flour mixed smooth with a little water. When the chicken is tender, add to the tomatoes, etc., and cook for a few moments. Line an oval pudding dish with the paste rolled one-quarter of an inch thick, fill with chicken and sauce, add a hard boiled egg cut in quarters and a few olives, cover with the paste, ornament the paste and then bake for an hour and a half in a moderate oven.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-06_9_5-1823","sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","good-housekeeping-early","rev2","1889","cook for a few moments. Line an oval pudding dish with the paste","three dozen almonds blanched and split, tablespoonful of olive oil, ditto vinegar, one tablespoonful of flour mixed smooth with a little water. When the chicken is tender, add to the tomatoes, etc., and cook for a few moments. Line an oval pudding dish with the paste rolled one-quarter of an inch thick, fill with chicken and sauce, add a hard boiled egg cut in quarters and a few olives, cover with the paste, ornament the paste and then bake for an hour and a half in a moderate oven. Albondigas. Chop until very fine, one and a half pounds of pork tenderloin, add one tomato, half an onion cut fine, two sprigs of parsley also cut fine, chop until thoroughly mixed. Take one and a half stale rolls, soak in water, when swelled squeeze until dry, and add to a pinch of saffron and one clove of garlic that have been pounded in the mortar, put with the meat, add a teaspoonful of pepper and one","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-06_9_5-1826","sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","good-housekeeping-early","rev2","1889","paste, ornament the paste and then bake for an hour and a half in","cook for a few moments. Line an oval pudding dish with the paste rolled one-quarter of an inch thick, fill with chicken and sauce, add a hard boiled egg cut in quarters and a few olives, cover with the paste, ornament the paste and then bake for an hour and a half in a moderate oven. Albondigas. Chop until very fine, one and a half pounds of pork tenderloin, add one tomato, half an onion cut fine, two sprigs of parsley also cut fine, chop until thoroughly mixed. Take one and a half stale rolls, soak in water, when swelled squeeze until dry, and add to a pinch of saffron and one clove of garlic that have been pounded in the mortar, put with the meat, add a teaspoonful of pepper and one and a half of salt, and the white of an egg, mix all well together and roll into balls the size of a billiard ball. Fry in a spoonful of lard, a finely cut onion and clove of garlic, add half a can of tomatoes,","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-06_9_5-2013","sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","good-housekeeping-early","rev2","1889","tablespoonfuls of the syrup. Cook until a thick paste, stirring","Make a thick syrup from one pound of cut sugar and one pint of water, beat slightly the yolks of ten eggs, add to the eggs four tablespoonfuls of the syrup. Cook until a thick paste, stirring constantly, flavor with wine and a little cinnamon, turn on toa plate dusted with flour. Flour the hands lightly and roll into small balls about the size of an egg yolk. Cook the remaining syrup to the crack, add one tablespoonf{ul of honey, dip the balls in this syrup and drop on to waxed paper, when cool, wrap in fringed tissue papers. —Mrs. C. S. Fox. Original in Goop HOUSEKEEPING.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-06_9_5-358","sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","good-housekeeping-early","rev2","1889","egg. Spread a layer of this mixture in a buttered pie-dish, then a","Scalloped Potatoes. 1. Wash and beat light, and finally beat in a very lightly beaten egg. Spread a layer of this mixture in a buttered pie-dish, then a layer of cold, hard-boiled egg, pepper and salt, then another layer of potato and so on till the dish is full. Cover the top with sifted cracker crumbs and bits of butter, and brown. Scalloped Potatoes. 2. Mash and beat as in 1. Add butter and a very little nutmeg. Fill buttered patty pans, cover with bread crumbs, salt, pepper and a little butter, and brown. Scalloped Potatoes. 3. Peel, steam and slice potatoes same as forirying. Butter an","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-20_9_6-221","sim_good-housekeeping_good-housekeeping_1889-07-20_9_6","good-housekeeping-early","rev2","1889","would make it into a paste with the same amount of butter,","“You have about a pint of gravy there and a good teaspoon- ful (which is half a tablespoonful) of flour will thicken it. I would make it into a paste with the same amount of butter, then stir it gradually into the fricassee, drawing the stewpan back while you do it.” “A thousand thanks. I’m sure my dinner will now be a success, but how could it have been so merely from those directions? I wish. people either would not write cookery books or else write them well.” “ My dear, there are now cookery books that leave nothing to your imagination or to your knowledge or no knowledge. They are absolutely exact, but we will discuss them another day.”","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-20_9_6-3301","sim_good-housekeeping_good-housekeeping_1889-07-20_9_6","good-housekeeping-early","rev2","1889","Cherry Pie.","single defective cherry will give you a jar of little white worms. Cherry Pie. Pick the stems out of your cherries and put them in an earthen crock, and set them in the oven till they get hot, take them out and seed them, make tarts with or without tops and sugar to your taste. The heating of the fruit gives the flavor of the seed which is very rich; the seeding of them while hot isnot adelightful job. Made this way they need no water for juice. Sweet Pickles. To every three pounds of stoned cherries take seven pounds of brown sugar, one ounce of mace, one quart best vinega’. Cook till your fruit tastes done ; you will find itmuch “ shrinked away ”","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-20_9_6-3305","sim_good-housekeeping_good-housekeeping_1889-07-20_9_6","good-housekeeping-early","rev2","1889","seed them, make tarts with or without tops and sugar to your taste.","Pick the stems out of your cherries and put them in an earthen crock, and set them in the oven till they get hot, take them out and seed them, make tarts with or without tops and sugar to your taste. The heating of the fruit gives the flavor of the seed which is very rich; the seeding of them while hot isnot adelightful job. Made this way they need no water for juice. Sweet Pickles. To every three pounds of stoned cherries take seven pounds of brown sugar, one ounce of mace, one quart best vinega’. Cook till your fruit tastes done ; you will find itmuch “ shrinked away ” as the darkeys say. It keeps well and is a nice relish in winter. Dried Cherries.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6/sim_good-housekeeping_good-housekeeping_1889-07-20_9_6_djvu.txt","needs_review"
